판매ID,날짜,채널명,거래처명,대분류,중분류,제품명,색상,원가,단가,수량,할인율,매출금액,매출원가,매출이익
2882,2020-12-09,매장,태화상사,컴퓨터,랩탑,노트북15.4W M1548,White,"628,188","629,930",2,0.00%,"1,259,860","1,256,376","3,484"
2883,2020-12-10,매장,오성통상,음반 & 영화,영화 DVD,DVD 38 DVD 저장 바인더 E25,Black,"196,800","429,600",14,0.00%,"6,014,400","2,755,200","3,259,200"
2884,2020-12-11,매장,동광통상,카메라 & 캠코더,카메라 & 캠코더 액세서리,변환 렌즈 M550,Blue,"13,800","15,192",2,0.00%,"30,384","27,600","2,784"
2885,2020-12-12,매장,미림 백화점,컴퓨터,컴퓨터 액세서리,마우스 잠금 번들 E200,White,"196,800","202,995",14,0.00%,"2,841,930","2,755,200","86,730"
2886,2020-12-13,매장,신영상사,컴퓨터,랩탑,노트북14.1 M4100,White,"196,800","202,102",18,0.00%,"3,637,836","3,542,400","95,436"
2887,2020-12-14,온라인,J마켓,컴퓨터,컴퓨터 액세서리,USB 2.0 도킹 스테이션 M800,Black,"11,004","1,910,640",13,0.00%,"24,838,320","143,052","24,695,268"
2888,2020-12-15,매장,삼화상사,컴퓨터,컴퓨터 액세서리,브라이트 라이트 배터리 E20,White,"148,440","322,800",18,0.00%,"5,810,400","2,671,920","3,138,480"
2889,2020-12-16,매장,서주무역,카메라 & 캠코더,카메라 & 캠코더 액세서리,충전식 리튬 이온 배터리 팩 E300,Silver,"142,380","309,600",10,0.00%,"3,096,000","1,423,800","1,672,200"
2890,2020-12-17,매장,동광통상,카메라 & 캠코더,캠코더,Independent Filmmaker 1/3'' 8.5mm X200,Grey,"196,800","429,600",1,0.00%,"429,600","196,800","232,800"
2891,2020-12-18,매장,태강교역,휴대폰,스마트 폰,PDA Phone 4.7 inches L360,White,"113,124","246,000",16,0.00%,"3,936,000","1,809,984","2,126,016"
2892,2020-12-19,매장,월드링크,오디오,MP4 & MP3,16GB New MP5 Play M1650,Blue,"397,584","400,090",16,0.00%,"6,401,440","6,361,344","40,096"
2893,2020-12-20,매장,한미전자,컴퓨터,랩탑,노트북14.1 M4100,White,"397,584","599,988",13,0.00%,"7,799,844","5,168,592","2,631,252"
2894,2020-12-21,매장,한미전자,카메라 & 캠코더,캠코더,"Independent Filmmaker 2/3"" 17mm X100",Blue,"113,124","246,000",13,0.00%,"3,198,000","1,470,612","1,727,388"
2895,2020-12-22,매장,혜성 백화점,컴퓨터,컴퓨터 액세서리,디지털 카메라 액세서리 키트 M200,Blue,"59,640","69,231",5,0.00%,"346,155","298,200","47,955"
2896,2020-12-21,매장,신영상사,컴퓨터,프로젝트 & 스크린,프로젝트 720p DLP56,Silver,"16,500","35,880",16,0.00%,"574,080","264,000","310,080"
2897,2020-12-23,매장,오성통상,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),Pink,"15,396","33,480",3,0.00%,"100,440","46,188","54,252"
2898,2020-12-23,매장,서주무역,휴대폰,핸드폰 액세서리,터치 스타일러스 펜 E150,White,"148,440","322,800",7,0.00%,"2,259,600","1,039,080","1,220,520"
2899,2020-12-23,매장,동광통상,카메라 & 캠코더,캠코더,Social Videographer 1/2'' 3mm E300,White,"196,800","203,910",10,0.00%,"2,039,100","1,968,000","71,100"
2900,2020-12-24,매장,양정물산,컴퓨터,랩탑,노트북15 M1501,Red,"148,440","322,800",14,0.00%,"4,519,200","2,078,160","2,441,040"
2901,2020-12-25,매장,태강교역,TV & 비디오,TV,"37"" 1080p LCD HDTV M150W",Black,"142,380","309,600",13,0.00%,"4,024,800","1,850,940","2,173,860"
2902,2020-12-27,매장,유미백화점,카메라 & 캠코더,캠코더,"Social Videographer 1"" 25mm E400",Blue,"59,640","62,111",11,0.00%,"683,221","656,040","27,181"
2903,2020-12-27,매장,미림상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,디지털 카메라 경량 삼각대 E316,Silver,"516,456","1,910,640",10,0.00%,"19,106,400","5,164,560","13,941,840"
2904,2020-12-26,매장,진흥,카메라 & 캠코더,카메라 & 캠코더 액세서리,일반 휴대용 케이스 E304,White,"110,124","456,000",8,0.00%,"3,648,000","880,992","2,767,008"
2905,2020-12-27,매장,월드링크,오디오,블루투스 헤드폰,블루투스 스테레오 헤드폰 E52,Pink,"113,124","246,000",17,0.00%,"4,182,000","1,923,108","2,258,892"
2906,2020-12-27,매장,베네디스,컴퓨터,컴퓨터 액세서리,ADSL 모뎀 스플리터/필터 X1 E200,Black,"59,640","180,000",7,0.00%,"1,260,000","417,480","842,520"
2907,2020-12-28,매장,협우상사,카메라 & 캠코더,카메라 & 캠코더 액세서리,망원 변환 렌즈 M350,Black,"196,800","205,000",11,0.00%,"2,255,000","2,164,800","90,200"
2908,2020-12-29,매장,서주무역,카메라 & 캠코더,캠코더,Business Videographer 1/2'' 3mm M500,Grey,"397,584","399,544",3,0.00%,"1,198,632","1,192,752","5,880"
2909,2020-12-29,매장,협우상사,카메라 & 캠코더,디지털 카메라,"SLR Camera 35"" M358",Grey,"13,800","15,192",6,0.00%,"91,152","82,800","8,352"
2910,2020-12-29,매장,진흥,휴대폰,스마트 폰,스마트 폰 E100(카메라없음),White,"250,836","441,600",1,0.00%,"441,600","250,836","190,764"
2911,2020-12-29,매장,신영상사,오디오,MP4 & MP3,1G MP3 Player E100,White,"148,440","322,800",17,0.00%,"5,487,600","2,523,480","2,964,120"
2912,2020-12-29,매장,미림상사,오디오,MP4 & MP3,8GB 시계&라디오 MP3 Player X850,Black,"472,368","599,988",5,0.00%,"2,999,940","2,361,840","638,100"
2913,2020-12-30,매장,유미백화점,카메라 & 캠코더,DSLR 카메라,"SLR Camera 35"" M358",Gold,"397,584","403,769",16,0.00%,"6,460,304","6,361,344","98,960"
2914,2020-12-30,매장,대진상사,카메라 & 캠코더,DSLR 카메라,SLR Camera M150,Green,"471,120","1,421,964",4,0.00%,"5,687,856","1,884,480","3,803,376"
2915,2020-12-30,매장,금강,카메라 & 캠코더,카메라 & 캠코더 액세서리,렌즈 캡 키퍼 E314,White,"60,672","131,940",5,0.00%,"659,700","303,360","356,340"
2916,2020-12-30,매장,양정물산,카메라 & 캠코더,카메라 & 캠코더 액세서리,렌즈 캡 키퍼 E314,White,"59,628","179,988",5,0.00%,"899,940","298,140","601,800"
2917,2020-12-30,매장,대진상사,오디오,블루투스 헤드폰,차세대 스테레오투스 헤드폰 M370,Blue,"385,728","838,800",6,0.00%,"5,032,800","2,314,368","2,718,432"
2918,2020-12-30,매장,우주전산,오디오,MP4 & MP3,32GB 비디오 MP3 Player M3200,White,"12,180","23,880",9,0.00%,"214,920","109,620","105,300"
